id_student,total_clicks,final_result
656053,410,Pass
656057,2654,Pass
656065,2951,Pass
656067,117,Pass
656068,32,Withdrawn
656068,32,Fail
656073,295,Withdrawn
656079,153,Withdrawn
656086,2073,Withdrawn
656089,697,Withdrawn
656092,3549,Pass
656107,42,Fail
656111,39,Fail
656115,75,Withdrawn
656122,283,Withdrawn
656131,5268,Pass
656134,1474,Distinction
656145,202,Withdrawn
656150,379,Withdrawn
656158,4315,Pass
656159,5513,Distinction
656164,1068,Fail
656165,3863,Pass
656175,136,Withdrawn
656181,390,Fail
656183,1730,Pass
656187,281,Pass
656190,808,Pass
656193,421,Fail
656194,29,Pass
656196,204,Pass
656197,2099,Pass
656200,426,Pass
656203,504,Fail
656203,504,Withdrawn
656204,143,Withdrawn
656206,79,Pass
656208,169,Pass
656217,215,Pass
656222,219,Fail
656227,1325,Distinction
656234,4089,Pass
656253,347,Pass
656276,103,Fail
656277,2582,Pass
656280,102,Withdrawn
656287,1626,Distinction
656323,2557,Pass
656340,793,Pass
656347,1807,Pass
656347,1807,Pass
656352,940,Pass
656353,4789,Pass
656360,1268,Withdrawn
656373,1223,Distinction
656386,2513,Pass
656393,496,Fail
656412,20,Withdrawn
656414,3276,Pass
656436,1227,Pass
656438,431,Fail
656441,2,Withdrawn
656446,1170,Pass
656453,20,Withdrawn
656454,1107,Pass
656455,3,Fail
656459,178,Withdrawn
656472,22,Withdrawn
656475,212,Fail
656481,1342,Pass
656494,289,Pass
656496,661,Pass
656506,801,Distinction
656510,225,Fail
656522,61,Pass
656526,669,Distinction
656529,4959,Pass
656535,1,Withdrawn
656535,1,Withdrawn
656539,319,Withdrawn
656540,1133,Pass
656543,440,Distinction
656549,257,Withdrawn
656553,2121,Fail
656557,1562,Pass
656566,845,Fail
656576,17,Withdrawn
656578,1324,Pass
656579,5876,Distinction
656607,3559,Pass
656622,14,Withdrawn
656634,254,Withdrawn
656637,2,Fail
656642,578,Pass
656651,1988,Pass
656677,29,Withdrawn
656681,1284,Pass
656682,162,Withdrawn
656683,2853,Pass
656693,355,Withdrawn
656698,938,Fail
656711,348,Pass
656734,7120,Distinction
656755,9,Fail
656756,1813,Pass
656766,536,Distinction
656784,820,Fail
656791,7482,Pass
656800,443,Withdrawn
656815,1631,Pass
656825,44,Withdrawn
656826,204,Fail
656854,1597,Pass
656873,1742,Pass
656882,5312,Distinction
656906,111,Fail
656915,1977,Pass
656929,767,Fail
656929,767,Fail
656934,1117,Pass
656936,1082,Pass
656954,660,Withdrawn
656954,660,Withdrawn
656987,427,Pass
656988,1596,Fail
656990,4956,Pass
656996,2138,Pass
657002,1429,Distinction
657032,1399,Pass
657045,408,Pass
657048,3037,Withdrawn
657048,3037,Pass
657050,4334,Distinction
657062,2115,Pass
657071,59,Fail
657077,1636,Pass
657091,302,Withdrawn
657093,241,Withdrawn
657099,112,Fail
657118,2,Withdrawn
657128,1671,Pass
657145,1347,Distinction
657181,131,Withdrawn
657184,120,Withdrawn
657194,3255,Distinction
657196,2113,Distinction
657209,1680,Withdrawn
657210,356,Fail
657210,356,Fail
657211,17,Withdrawn
657211,17,Withdrawn
657220,3548,Pass
657226,699,Pass
657231,153,Pass
657245,1026,Pass
657285,748,Distinction
657290,1608,Pass
657293,781,Distinction
657319,1329,Withdrawn
657319,1329,Pass
657327,4,Withdrawn
657330,3676,Distinction
657344,4032,Distinction
657351,126,Withdrawn
657352,514,Pass
665414,484,Distinction
669530,9009,Pass
669530,9009,Withdrawn
669530,9009,Fail
674193,68,Withdrawn
674201,179,Withdrawn
674206,722,Withdrawn
674214,692,Pass
674222,4348,Pass
674226,2664,Pass
674236,3259,Distinction
674253,1470,Pass
674260,822,Fail
674262,6976,Distinction
674276,1573,Pass
674277,5,Withdrawn
674278,312,Fail
674290,1877,Distinction
674296,85,Withdrawn
674319,155,Withdrawn
674320,2691,Pass
674322,282,Pass
674323,61,Withdrawn
674340,50,Fail
674349,1658,Distinction
674359,693,Fail
674387,5134,Pass
674388,532,Fail
674393,630,Withdrawn
674406,1995,Pass
674419,88,Withdrawn
674430,2696,Withdrawn
674430,2696,Pass
674437,291,Pass
674440,469,Fail
674451,3012,Pass
674457,37,Fail
674467,117,Withdrawn
674469,61,Withdrawn
674471,478,Withdrawn
674478,1115,Fail
674481,537,Fail
674484,5165,Pass
674495,954,Pass
674497,3396,Pass
674497,3396,Pass
674509,10147,Pass
674541,13991,Distinction
674563,496,Pass
674568,399,Pass
674576,2077,Pass
674584,3102,Distinction
674594,1479,Fail
674605,1312,Pass
674616,37,Fail
674617,18,Withdrawn
674640,235,Pass
674644,3429,Pass
674651,726,Withdrawn
674657,2639,Pass
674671,4170,Pass
674691,6206,Distinction
674694,4740,Pass
674699,4204,Pass
674699,4204,Distinction
674710,43,Fail
674720,318,Fail
674746,183,Withdrawn
674747,1961,Fail
674748,304,Withdrawn
674750,4,Withdrawn
674751,5161,Distinction
674758,46,Withdrawn
674766,271,Fail
674784,551,Pass
674808,1697,Pass
674808,1697,Pass
674831,2828,Pass
674853,1144,Pass
674870,7298,Pass
674879,1239,Distinction
674882,991,Pass
674882,991,Fail
674888,352,Withdrawn
674889,654,Pass
674890,967,Distinction
674921,5102,Distinction
674922,526,Pass
674927,264,Pass
674939,199,Fail
674941,2139,Distinction
674960,198,Pass
674965,1036,Distinction
674965,1036,Withdrawn
674983,169,Withdrawn
674989,489,Pass
674997,645,Fail
675021,5703,Distinction
675042,881,Pass
675050,199,Withdrawn
675052,29,Withdrawn
675054,4259,Pass
675054,4259,Pass
675059,53,Fail
675062,1877,Pass
675063,599,Distinction
675085,2143,Pass
675094,290,Withdrawn
675096,1924,Withdrawn
675111,1521,Pass
675144,506,Fail
675159,3387,Pass
675162,937,Pass
675165,12,Withdrawn
675193,2655,Pass
675223,832,Pass
675225,3016,Pass
675231,826,Pass
675233,6952,Pass
675242,702,Pass
675247,516,Distinction
675253,97,Withdrawn
675256,2483,Distinction
675261,2035,Pass
675264,747,Pass
675273,1594,Fail
675279,6463,Pass
675315,4464,Pass
675328,2938,Pass
675337,282,Withdrawn
675337,282,Withdrawn
675365,2448,Pass
675374,2204,Pass
675374,2204,Pass
675383,2284,Distinction
675391,96,Withdrawn
675396,3466,Fail
675441,71,Fail
675441,71,Fail
675442,667,Withdrawn
675442,667,Fail
675450,1911,Withdrawn
675450,1911,Distinction
675471,13,Withdrawn
675474,1056,Pass
675477,1360,Pass
675486,811,Withdrawn
675493,324,Pass
675495,1068,Withdrawn
675495,1068,Withdrawn
675504,5639,Distinction
675514,280,Fail
675516,579,Fail
675526,1526,Pass
675537,1372,Pass
675539,1576,Pass
675566,1929,Distinction
675576,817,Pass
675577,1592,Fail
675578,929,Pass
675636,4980,Pass
675638,1268,Distinction
675638,1268,Withdrawn
675656,53,Withdrawn
675663,765,Fail
675671,44,Withdrawn
675699,195,Fail
675710,3850,Distinction
675728,126,Fail
675750,192,Withdrawn
675760,2556,Distinction
675773,765,Pass
675807,742,Pass
675811,3203,Distinction
675818,92,Withdrawn
675823,1307,Withdrawn
675824,95,Withdrawn
675840,2571,Pass
675843,681,Withdrawn
675848,493,Distinction
675853,163,Withdrawn
675875,3127,Distinction
675879,37,Withdrawn
675880,24,Fail
675888,14,Fail
675891,723,Distinction
675902,594,Pass
675915,1363,Fail
675919,926,Pass
675922,106,Withdrawn
675924,759,Distinction
675929,19,Fail
675945,7,Fail
675947,412,Withdrawn
675949,627,Distinction
675972,356,Withdrawn
675989,6268,Distinction
675993,463,Pass
675996,28,Withdrawn
676007,1832,Pass
676010,909,Withdrawn
676011,43,Fail
676025,32,Withdrawn
676034,152,Distinction
676040,1000,Withdrawn
676064,4374,Distinction
676071,382,Pass
676084,1553,Pass
676087,2569,Distinction
676103,3043,Pass
676138,426,Withdrawn
676138,426,Fail
676139,1138,Fail
676150,87,Fail
676150,87,Fail
676151,4929,Pass
676155,796,Withdrawn
676169,47,Pass
676176,985,Pass
676190,5423,Distinction
676194,1,Withdrawn
676204,23,Fail
676258,46,Withdrawn
676265,3546,Pass
676272,1209,Fail
676303,2062,Pass
676322,644,Distinction
676333,1728,Distinction
676368,88,Withdrawn
676373,527,Fail
676378,4407,Distinction
676387,763,Pass
676390,1466,Pass
676401,1682,Distinction
676420,138,Withdrawn
676428,1106,Pass
676444,7074,Distinction
676458,2067,Fail
676459,4404,Pass
676469,144,Fail
676478,3472,Distinction
676482,3555,Distinction
676492,6337,Pass
676498,564,Withdrawn
676503,3627,Distinction
676516,2540,Pass
676526,244,Fail
676538,1351,Pass
676538,1351,Pass
676546,321,Withdrawn
676553,740,Fail
676589,980,Pass
676596,434,Pass
676600,622,Withdrawn
676604,661,Fail
676610,4822,Distinction
676611,524,Pass
676626,4244,Distinction
676627,321,Withdrawn
676633,2420,Pass
676642,62,Withdrawn
676650,2354,Distinction
676676,2439,Pass
676705,1015,Distinction
676722,2159,Distinction
676724,1461,Pass
676739,7,Fail
676750,554,Distinction
676760,52,Withdrawn
676766,364,Withdrawn
676783,294,Withdrawn
676787,2977,Pass
676805,1997,Pass
676807,832,Distinction
676809,377,Fail
676812,271,Fail
676834,3802,Pass
676852,1665,Distinction
676865,643,Distinction
676866,3736,Pass
676882,3811,Pass
676898,763,Pass
676903,357,Pass
676909,524,Distinction
676916,1853,Pass
676948,385,Pass
676962,213,Pass
676963,1013,Pass
676964,10133,Pass
676964,10133,Pass
677004,869,Fail
677006,1583,Pass
677018,3591,Pass
677018,3591,Pass
677022,68,Withdrawn
677025,678,Distinction
677040,1618,Pass
677049,112,Fail
677066,350,Pass
677081,320,Withdrawn
677085,3440,Pass
677085,3440,Pass
677089,2427,Distinction
677111,5108,Pass
677138,4320,Distinction
677150,577,Fail
677154,246,Fail
677155,5529,Pass
677167,4293,Pass
677184,122,Withdrawn
677186,636,Pass
677189,2571,Pass
677197,1855,Fail
677201,605,Fail
677203,1061,Pass
677206,3301,Pass
677216,232,Distinction
677221,6917,Distinction
677232,1282,Fail
677235,866,Fail
677250,159,Withdrawn
677270,166,Withdrawn
677270,166,Withdrawn
677281,126,Fail
677316,371,Fail
677327,560,Withdrawn
677338,186,Withdrawn
677349,2498,Distinction
677356,277,Pass
677374,526,Withdrawn
677382,4024,Withdrawn
677382,4024,Fail
677400,4064,Distinction
677433,607,Fail
677436,2852,Pass
677444,355,Withdrawn
677456,5696,Pass
677457,1359,Pass
677459,4275,Pass
677459,4275,Pass
677462,527,Pass
677463,397,Distinction
677486,1193,Withdrawn
677491,1354,Distinction
677498,942,Fail
677507,292,Withdrawn
677546,2611,Pass
677551,10,Withdrawn
677579,547,Fail
677582,1445,Withdrawn
677601,167,Fail
677606,590,Fail
677608,2476,Withdrawn
677629,269,Fail
677630,133,Fail
677631,243,Withdrawn
677632,218,Withdrawn
677641,4379,Distinction
677643,92,Withdrawn
677655,4453,Pass
677687,527,Fail
677701,624,Withdrawn
677711,384,Fail
677741,3320,Distinction
677741,3320,Pass
677748,4487,Fail
677767,1934,Fail
677772,30,Withdrawn
677776,225,Withdrawn
677782,254,Withdrawn
677828,7,Withdrawn
677832,910,Pass
677833,5114,Pass
677846,1018,Pass
677867,2959,Withdrawn
677869,890,Fail
677873,2008,Pass
677877,854,Withdrawn
677879,215,Fail
677887,210,Withdrawn
677892,1157,Pass
677897,1218,Pass
677900,2124,Distinction
677922,542,Pass
677928,747,Pass
677947,743,Fail
677988,19,Withdrawn
677997,279,Fail
678004,728,Pass
678005,310,Withdrawn
678009,1053,Distinction
678015,2120,Pass
678016,6,Withdrawn
678025,2272,Pass
678026,837,Pass
678038,279,Pass
678041,506,Pass
678044,173,Withdrawn
678057,1496,Withdrawn
678058,261,Fail
678065,544,Fail
678080,176,Fail
678085,285,Fail
678088,7386,Withdrawn
678088,7386,Pass
678089,6604,Distinction
678090,7,Withdrawn
678090,7,Withdrawn
678102,1488,Pass
678105,1196,Pass
678107,137,Withdrawn
678110,388,Pass
678144,132,Fail
678194,4433,Fail
678194,4433,Distinction
678203,1965,Pass
678203,1965,Pass
678204,485,Pass
678213,400,Withdrawn
678219,260,Withdrawn
678231,128,Withdrawn
678233,971,Pass
678235,7859,Pass
678240,938,Distinction
678241,115,Withdrawn
678244,1788,Pass
678246,1002,Pass
678246,1002,Withdrawn
678255,630,Pass
678261,448,Pass
678262,107,Withdrawn
678267,1229,Pass
678270,1037,Fail
678278,389,Withdrawn
678283,100,Fail
678310,448,Withdrawn
678313,30,Fail
678314,1088,Fail
678327,91,Withdrawn
678335,276,Fail
678339,1173,Pass
678341,5208,Distinction
678346,71,Withdrawn
678367,749,Withdrawn
678373,1223,Pass
678381,2557,Pass
678393,1521,Fail
678393,1521,Fail
678395,6402,Distinction
678397,10,Withdrawn
678407,2116,Withdrawn
678408,2575,Pass
678419,1947,Pass
678419,1947,Pass
678432,327,Pass
678444,73,Fail
678452,1657,Pass
678474,43,Fail
678474,43,Fail
678490,1378,Pass
678508,3210,Distinction
678528,4447,Fail
678538,3250,Withdrawn
678538,3250,Pass
678575,166,Withdrawn
678578,78,Withdrawn
678605,629,Fail
678612,9,Fail
678613,308,Withdrawn
678618,530,Pass
678619,722,Withdrawn
678623,587,Fail
678628,2293,Pass
678639,1092,Withdrawn
678659,3044,Pass
678661,578,Pass
678680,1080,Pass
678688,1326,Pass
678701,803,Pass
678702,65,Withdrawn
678714,90,Withdrawn
678715,1222,Pass
678737,25,Withdrawn
678762,361,Pass
678769,96,Withdrawn
678770,8,Fail
678774,583,Pass
678777,334,Withdrawn
678790,1785,Pass
678790,1785,Pass
678801,27,Withdrawn
678815,1451,Distinction
678819,4425,Distinction
678831,397,Withdrawn
678843,16,Withdrawn
678844,506,Distinction
678852,396,Withdrawn
678859,5474,Distinction
678860,3316,Withdrawn
678860,3316,Withdrawn
678877,889,Withdrawn
678906,1136,Pass
678929,2947,Distinction
678941,660,Distinction
678946,4221,Pass
678953,34,Withdrawn
678954,5746,Distinction
678955,911,Fail
678970,961,Pass
678995,3192,Pass
679000,526,Withdrawn
679019,1023,Fail
679036,13701,Distinction
679039,633,Pass
679059,1998,Pass
679111,1483,Fail
679114,1779,Withdrawn
679114,1779,Pass
679119,59,Withdrawn
679127,1024,Distinction
679128,1934,Distinction
679174,1361,Pass
679179,360,Fail
679179,360,Fail
679189,5704,Pass
679207,2187,Withdrawn
679207,2187,Pass
679218,286,Pass
679227,3494,Pass
679232,1428,Pass
679237,4871,Fail
679251,1489,Fail
679255,234,Withdrawn
679262,1189,Pass
679269,516,Withdrawn
679271,135,Withdrawn
679275,37,Withdrawn
679278,2495,Pass
679325,2,Withdrawn
679327,1030,Distinction
679332,11,Fail
679337,305,Withdrawn
679342,1678,Fail
679363,267,Fail
679384,5394,Pass
679386,2471,Pass
679386,2471,Pass
679388,22,Withdrawn
679395,897,Fail
679402,2274,Distinction
679409,158,Pass
679427,145,Withdrawn
679431,3101,Distinction
679431,3101,Withdrawn
679439,381,Fail
679445,2932,Pass
679448,7231,Pass
679451,2737,Distinction
679454,804,Pass
679457,305,Fail
679468,55,Withdrawn
679498,2418,Pass
679502,477,Withdrawn
679509,2313,Pass
679525,3964,Pass
679529,1035,Withdrawn
679539,59,Fail
679539,59,Withdrawn
679541,622,Pass
679558,99,Withdrawn
679559,500,Pass
679569,1229,Fail
679569,1229,Distinction
679582,174,Fail
679594,7264,Distinction
679599,756,Withdrawn
679631,2797,Pass
679663,214,Pass
679676,3548,Withdrawn
679688,745,Withdrawn
679716,479,Pass
679724,343,Withdrawn
679726,25,Withdrawn
679733,4290,Distinction
679749,138,Withdrawn
679750,7882,Pass
679760,50,Withdrawn
679769,546,Pass
679777,4960,Pass
679788,1842,Pass
679790,2483,Pass
679798,1168,Pass
679801,2473,Pass
679828,426,Distinction
679840,435,Pass
679854,4291,Distinction
679883,1,Withdrawn
679886,2482,Distinction
679897,563,Pass
679918,508,Pass
679921,745,Pass
679938,36,Withdrawn
679939,2351,Pass
679939,2351,Pass
679959,666,Pass
679967,1294,Pass
679971,186,Fail
679989,186,Withdrawn
680002,1202,Distinction
680009,854,Pass
680014,2637,Distinction
680017,1140,Pass
680018,946,Withdrawn
680025,671,Pass
680027,16153,Distinction
680027,16153,Distinction
680063,409,Pass
680074,88,Withdrawn
680080,5096,Pass
680087,756,Pass
680133,2519,Distinction
680133,2519,Distinction
680145,2463,Withdrawn
680145,2463,Pass
680146,1916,Pass
680162,886,Pass
680174,1046,Fail
680176,217,Pass
680187,1585,Pass
680212,864,Fail
680219,1353,Pass
680222,352,Withdrawn
680222,352,Withdrawn
680231,462,Withdrawn
680255,100,Fail
680261,338,Fail
680266,4993,Distinction
680267,1398,Pass
680267,1398,Pass
680270,2578,Fail
680273,2132,Withdrawn
680290,1503,Pass
680293,42,Withdrawn
680312,12,Withdrawn
680314,229,Withdrawn
680322,3716,Pass
680331,131,Fail
680340,58,Fail
680343,5034,Distinction
680345,5,Fail
680348,3675,Pass
680349,38,Withdrawn
680354,217,Fail
680373,535,Withdrawn
680410,290,Withdrawn
680414,1081,Fail
680427,373,Pass
680431,1186,Fail
680442,387,Withdrawn
680443,4827,Distinction
680453,245,Pass
680464,3250,Distinction
680471,778,Fail
680483,1904,Pass
680484,206,Fail
680492,6051,Pass
680492,6051,Pass
680506,3739,Distinction
680517,157,Withdrawn
680522,36,Withdrawn
680530,221,Pass
680541,435,Pass
680545,2536,Pass
680559,587,Fail
680563,127,Withdrawn
680569,294,Pass
680572,6389,Pass
680591,495,Withdrawn
680602,414,Pass
680612,95,Withdrawn
680614,176,Withdrawn
680626,205,Fail
680644,3250,Pass
680678,187,Withdrawn
680687,2447,Distinction
680698,2,Withdrawn
680698,2,Withdrawn
680708,2378,Pass
680713,4465,Pass
680714,123,Withdrawn
680723,2239,Distinction
680728,308,Fail
680733,187,Withdrawn
680747,2467,Pass
680764,298,Withdrawn
680765,3100,Fail
680765,3100,Pass
680775,1852,Pass
680787,1503,Pass
680798,2153,Pass
680804,3343,Pass
680804,3343,Pass
680807,46,Fail
680810,10471,Distinction
680812,309,Fail
680817,491,Pass
680829,161,Withdrawn
680850,27,Fail
680855,145,Fail
680862,64,Pass
680872,1383,Pass
680878,7,Withdrawn
680890,630,Withdrawn
680894,778,Pass
680912,2622,Pass
680918,1230,Pass
680926,1267,Distinction
680938,207,Withdrawn
680955,5218,Pass
680966,1107,Pass
680970,1060,Distinction
680973,199,Fail
680974,1377,Distinction
680981,61,Withdrawn
680988,169,Withdrawn
680992,93,Withdrawn
680996,296,Pass
681001,4939,Distinction
681004,3931,Distinction
681059,420,Distinction
681065,845,Distinction
681073,608,Withdrawn
681095,19,Withdrawn
681107,370,Pass
681125,148,Withdrawn
681150,2750,Pass
681152,1716,Withdrawn
681154,582,Pass
681165,2065,Pass
681168,46,Withdrawn
681174,686,Distinction
681182,224,Withdrawn
681195,328,Withdrawn
681200,3603,Pass
681210,449,Withdrawn
681211,203,Pass
681222,1430,Distinction
681235,3378,Pass
681235,3378,Pass
681241,833,Pass
681268,582,Fail
681277,228,Withdrawn
681289,1340,Fail
681298,519,Fail
681302,1366,Pass
681302,1366,Pass
681327,808,Pass
681328,3976,Distinction
681335,1257,Withdrawn
681335,1257,Withdrawn
681341,1790,Fail
681352,3039,Pass
681354,1157,Pass
681356,273,Pass
681369,2250,Distinction
681379,879,Fail
681383,244,Fail
681384,30,Fail
681393,41,Withdrawn
681397,531,Withdrawn
681416,2876,Pass
681421,503,Pass
681425,502,Pass
681440,2045,Pass
681447,832,Pass
681452,1994,Pass
681490,6003,Distinction
681495,172,Fail
681528,104,Fail
681532,268,Fail
681566,1158,Pass
681581,1753,Pass
681608,1896,Pass
681633,4756,Pass
681642,717,Pass
681652,2830,Pass
681655,4155,Pass
681658,2163,Pass
