clicks_day30,active_days,avg_assessment_score,early_withdraw,target,gender_enc,region_enc,highest_education_enc,imd_band_enc,age_band_enc,disability_enc,code_module_enc,code_presentation_enc
211.0,54.0,83.66666666666667,0,1,1,3,2,8,1,0,5,1
314.0,30.0,91.0,0,0,1,11,2,2,0,0,5,1
1242.0,150.0,86.91666666666667,0,1,1,3,0,6,1,0,5,1
198.0,10.0,0.0,1,0,0,10,1,8,1,0,5,1
503.0,50.0,86.6,0,0,0,0,1,3,0,0,5,1
3330.0,181.0,90.16666666666667,0,1,1,6,0,8,1,0,5,1
734.0,112.0,80.33333333333333,0,1,1,11,2,4,1,0,5,1
666.0,15.0,0.0,1,0,1,8,0,5,1,0,5,1
721.0,130.0,93.0,0,1,1,1,0,0,0,1,5,1
0.0,0.0,0.0,1,0,1,11,0,0,0,0,5,1
431.0,20.0,54.0,0,0,1,5,2,8,0,0,5,1
440.0,93.0,81.72727272727273,0,1,1,5,0,6,1,0,5,1
662.0,78.0,80.5,0,1,1,3,0,0,1,0,5,1
1623.0,166.0,83.58333333333333,0,1,1,3,1,2,1,0,5,1
165.0,72.0,79.91666666666667,0,1,0,6,1,1,0,0,5,1
375.0,69.0,80.91666666666667,0,1,1,9,0,5,0,0,5,1
84.0,19.0,71.0,0,0,1,3,0,3,0,0,5,1
0.0,0.0,0.0,0,0,1,12,2,1,0,1,5,1
252.0,43.0,65.5,0,1,1,7,0,9,0,0,5,1
801.0,129.0,81.0,0,1,1,0,0,6,1,0,5,1
1159.0,183.0,78.14285714285714,0,1,1,1,1,8,0,0,5,1
310.0,52.0,44.0,0,0,1,4,2,3,0,0,5,1
524.0,158.0,86.61111111111111,0,1,1,2,1,-1,0,0,5,1
15.0,3.0,0.0,0,0,1,1,2,9,0,0,5,1
0.0,0.0,0.0,1,0,1,1,2,2,0,1,5,1
132.0,13.0,34.0,0,0,1,4,2,0,1,0,5,1
524.0,47.0,77.0,0,0,1,7,2,4,0,0,5,1
522.0,157.0,62.916666666666664,0,1,0,8,0,6,0,0,5,1
141.0,52.0,90.16666666666667,0,1,1,6,0,6,1,0,5,1
0.0,0.0,0.0,1,0,1,8,0,4,0,0,5,1
1621.0,148.0,75.58333333333333,0,1,1,5,2,6,0,0,5,1
102.0,40.0,79.5,0,1,1,4,2,-1,1,0,5,1
514.0,148.0,75.08333333333333,0,1,1,5,0,6,0,0,5,1
216.0,14.0,0.0,1,0,0,1,2,1,0,0,5,1
426.0,19.0,69.0,0,0,1,3,1,1,1,0,5,1
368.0,74.0,92.0,0,1,1,2,1,-1,1,0,5,1
22.0,9.0,48.0,0,0,0,0,2,7,0,0,5,1
0.0,0.0,0.0,1,0,1,11,2,2,0,0,5,1
325.0,56.0,72.0,0,0,1,12,0,0,0,0,5,1
546.0,138.0,75.83333333333333,0,1,1,4,0,-1,0,0,5,1
787.0,123.0,89.25,0,1,1,10,1,9,1,0,5,1
867.0,92.0,83.0,0,0,1,0,2,8,1,0,5,1
735.0,106.0,65.91666666666667,0,1,1,7,0,2,0,0,5,1
286.0,114.0,90.33333333333333,0,1,0,5,0,1,0,0,5,1
111.0,55.0,80.33333333333333,0,1,1,1,2,3,0,0,5,1
0.0,0.0,0.0,1,0,1,5,2,4,0,0,5,1
733.0,156.0,82.83333333333333,0,1,1,3,1,8,1,0,5,1
1399.0,213.0,91.08333333333333,0,1,1,6,2,6,1,0,5,1
786.0,108.0,83.75,0,1,0,2,0,2,0,0,5,1
28.0,5.0,0.0,0,0,1,6,1,2,0,0,5,1
851.0,139.0,84.0,0,1,0,3,0,9,0,0,5,1
591.0,119.0,87.83333333333333,0,1,0,3,0,9,0,0,5,1
1921.0,52.0,92.75,0,0,1,9,2,2,0,0,5,1
580.0,167.0,71.58333333333333,1,1,1,3,0,3,1,0,5,1
255.0,7.0,0.0,0,0,1,6,2,2,0,0,5,1
46.0,2.0,0.0,1,0,1,1,2,1,0,0,5,1
50.0,3.0,0.0,0,0,1,6,1,5,1,1,5,1
287.0,117.0,58.285714285714285,0,0,1,3,1,4,0,0,5,1
990.0,202.0,60.75,0,1,0,8,0,8,0,0,5,1
324.0,136.0,74.5,0,1,1,12,2,0,1,1,5,1
92.0,7.0,0.0,1,0,0,6,2,1,0,0,5,1
211.0,57.0,73.66666666666667,0,1,1,3,2,1,0,0,5,1
710.0,176.0,92.16666666666667,0,1,1,12,0,8,0,0,5,1
593.0,45.0,79.0,0,0,0,12,2,7,1,0,5,1
3930.0,218.0,92.66666666666667,0,1,1,6,0,6,1,0,5,1
963.0,53.0,72.0,0,0,0,11,0,0,0,0,5,1
548.0,134.0,55.916666666666664,0,1,1,2,0,-1,0,0,5,1
47.0,6.0,0.0,1,0,1,3,1,1,0,0,5,1
733.0,172.0,79.0,0,1,1,4,0,-1,0,0,5,1
903.0,88.0,83.16666666666667,0,1,0,12,2,2,1,0,5,1
0.0,0.0,0.0,1,0,1,1,0,3,0,0,5,1
1.0,1.0,0.0,0,0,1,7,2,4,0,1,5,1
817.0,36.0,55.75,0,0,1,9,2,4,1,1,5,1
2.0,1.0,0.0,0,0,1,10,2,3,1,0,5,1
186.0,51.0,82.33333333333333,0,1,1,7,0,8,0,0,5,1
1335.0,175.0,95.08333333333333,0,1,1,11,0,3,1,0,5,1
304.0,117.0,80.75,0,1,0,11,0,7,0,1,5,1
381.0,62.0,72.5,0,0,1,4,2,7,0,0,5,1
23.0,15.0,83.33333333333333,0,0,1,11,0,3,0,0,5,1
184.0,12.0,52.5,0,0,1,0,0,7,0,0,5,1
486.0,125.0,67.25,0,1,1,5,0,1,0,0,5,1
230.0,68.0,83.0,0,1,1,12,2,1,0,0,5,1
0.0,0.0,0.0,1,0,1,8,0,6,0,0,5,1
227.0,8.0,38.0,0,0,1,4,2,-1,1,0,5,1
150.0,70.0,75.54545454545455,0,1,1,9,0,3,0,0,5,1
94.0,17.0,59.0,0,0,1,10,2,2,0,1,5,1
1201.0,115.0,87.0,0,0,1,2,2,1,0,0,5,1
1540.0,134.0,79.5,0,1,1,0,2,3,0,0,5,1
1280.0,197.0,90.83333333333333,0,1,1,7,0,8,0,0,5,1
215.0,14.0,76.0,1,0,1,5,2,0,0,1,5,1
318.0,94.0,83.41666666666667,0,1,1,8,0,4,0,0,5,1
979.0,108.0,88.25,0,1,0,6,1,3,0,0,5,1
1033.0,143.0,88.0,0,1,1,1,1,9,1,0,5,1
819.0,161.0,80.25,0,1,1,1,2,1,1,0,5,1
677.0,67.0,72.16666666666667,0,1,1,10,0,2,0,0,5,1
823.0,26.0,92.0,0,0,0,11,0,2,0,1,5,1
843.0,73.0,68.0,0,0,0,12,2,2,1,0,5,1
579.0,76.0,70.16666666666667,0,1,0,8,1,5,0,0,5,1
694.0,147.0,70.0,0,1,1,9,0,7,0,0,5,1
1208.0,44.0,53.5,0,0,1,5,2,7,1,0,5,1
538.0,95.0,71.41666666666667,0,0,1,8,2,3,0,0,5,1
422.0,17.0,94.0,0,0,1,6,0,8,1,0,5,1
389.0,49.0,67.04545454545455,0,0,1,6,1,1,1,0,5,1
0.0,1.0,0.0,0,0,1,0,2,8,0,0,5,1
0.0,1.0,66.25,0,0,0,2,2,-1,0,0,5,1
326.0,59.0,70.08333333333333,0,1,1,6,2,8,1,0,5,1
1869.0,80.0,49.25,0,0,1,8,1,9,2,0,5,1
0.0,0.0,0.0,1,0,0,12,2,6,0,0,5,1
74.0,17.0,28.75,0,0,1,10,0,4,0,0,5,1
84.0,53.0,65.0909090909091,0,1,1,0,0,6,0,1,5,1
308.0,153.0,76.08333333333333,0,1,1,2,0,4,0,0,5,1
336.0,92.0,79.75,0,0,1,2,0,5,0,0,5,1
302.0,57.0,77.16666666666667,0,1,0,3,0,7,0,0,5,1
671.0,37.0,73.0,0,0,1,1,0,5,0,0,5,1
1080.0,82.0,84.33333333333333,0,1,1,10,0,3,0,0,5,1
1525.0,132.0,92.75,0,1,1,4,0,0,0,0,5,1
1573.0,150.0,90.83333333333333,0,1,1,7,0,9,1,0,5,1
1896.0,118.0,85.91666666666667,0,0,1,9,1,9,1,0,5,1
354.0,36.0,93.75,0,0,0,5,2,9,0,0,5,1
614.0,64.0,84.33333333333333,0,1,1,11,0,6,0,0,5,1
59.0,77.0,57.588235294117645,0,0,1,4,2,7,0,0,5,1
370.0,68.0,83.5,0,1,1,0,0,9,0,0,5,1
89.0,7.0,0.0,1,0,1,3,0,2,0,0,5,1
284.0,125.0,79.41666666666667,0,1,0,7,1,8,1,0,5,1
112.0,6.0,92.0,1,0,0,8,2,3,0,0,5,1
866.0,175.0,62.083333333333336,0,1,1,8,2,5,1,0,5,1
780.0,181.0,67.07692307692308,0,1,1,3,1,1,1,0,5,1
966.0,165.0,69.5,0,1,0,7,0,6,1,0,5,1
367.0,47.0,65.0,0,0,1,0,2,4,1,0,5,1
594.0,107.0,77.16666666666667,0,1,1,3,2,4,1,0,5,1
35.0,1.0,0.0,1,0,1,9,0,3,0,1,5,1
261.0,61.0,82.41666666666667,0,1,1,10,0,1,0,0,5,1
911.0,50.0,89.0,0,0,0,7,0,2,0,0,5,1
333.0,16.0,68.0,0,0,1,6,2,9,0,0,5,1
575.0,85.0,63.083333333333336,0,1,0,3,2,5,0,0,5,1
823.0,150.0,78.27272727272727,0,1,0,3,2,2,0,0,5,1
364.0,103.0,78.66666666666667,0,1,1,7,2,0,0,0,5,1
1612.0,190.0,88.19047619047619,0,1,0,6,1,1,0,0,5,1
52.0,58.0,67.25,0,1,1,0,2,9,0,0,5,1
900.0,176.0,94.28571428571429,0,1,1,5,0,5,0,0,5,1
354.0,75.0,66.5,0,0,1,11,0,-1,0,0,5,1
118.0,5.0,52.0,0,0,1,1,2,1,0,1,5,1
1440.0,242.0,79.33333333333333,0,1,1,8,2,5,0,0,5,1
116.0,29.0,60.583333333333336,0,1,1,2,2,9,0,0,5,1
311.0,51.0,84.25,0,1,1,7,0,7,0,0,5,1
0.0,0.0,0.0,1,0,1,11,0,1,1,0,5,1
30.0,3.0,0.0,1,0,0,9,2,3,0,0,5,1
0.0,0.0,0.0,1,0,1,1,0,3,0,0,5,1
118.0,23.0,57.333333333333336,0,0,1,3,2,3,0,0,5,1
57.0,38.0,60.5,0,0,1,10,2,0,0,0,5,1
360.0,89.0,60.72222222222222,0,0,1,1,2,3,0,0,5,1
728.0,141.0,75.58333333333333,0,1,1,2,2,0,1,0,5,1
641.0,17.0,65.0,0,0,1,7,2,5,0,0,5,1
1795.0,72.0,84.125,0,0,1,0,2,5,0,1,5,1
577.0,40.0,87.5,0,0,1,1,2,5,1,0,5,1
10.0,3.0,0.0,0,0,1,12,0,3,1,0,5,1
534.0,60.0,84.33333333333333,0,1,1,8,2,9,1,0,5,1
1483.0,106.0,64.91666666666667,0,1,1,3,0,1,1,0,5,1
491.0,63.0,90.0,0,0,1,10,1,6,1,0,5,1
8.0,1.0,0.0,0,0,0,10,2,0,0,0,5,1
209.0,21.0,73.33333333333333,0,0,1,0,2,9,0,0,5,1
1604.0,134.0,84.16666666666667,0,1,0,5,0,6,0,0,5,1
2591.0,283.0,60.166666666666664,0,1,1,4,2,4,1,0,5,1
1543.0,120.0,59.45454545454545,0,0,1,3,0,2,0,1,5,1
94.0,83.0,64.08333333333333,0,1,0,9,0,2,0,0,5,1
4541.0,216.0,93.58333333333333,0,1,1,3,2,3,0,1,5,1
298.0,89.0,52.916666666666664,0,0,1,6,1,0,0,0,5,1
588.0,66.0,73.66666666666667,0,1,1,1,2,1,0,0,5,1
0.0,0.0,0.0,1,0,1,8,0,4,0,0,5,1
0.0,0.0,0.0,1,0,1,12,2,1,1,0,5,1
200.0,32.0,71.25,0,0,1,6,2,6,0,0,5,1
114.0,73.0,77.5,0,1,1,1,1,8,1,0,5,1
2289.0,285.0,74.63636363636364,0,1,1,10,1,5,1,0,5,1
1749.0,261.0,92.75,0,1,0,12,0,0,0,0,5,1
0.0,0.0,0.0,1,0,1,1,2,7,0,0,5,1
1261.0,99.0,84.85714285714286,0,0,1,0,0,5,0,0,5,1
209.0,44.0,86.75,0,1,1,6,1,0,0,0,5,1
1095.0,109.0,80.66666666666667,0,1,0,1,2,1,0,1,5,1
0.0,0.0,0.0,1,0,1,5,0,6,0,0,5,1
1204.0,202.0,84.33333333333333,0,1,0,1,1,3,0,0,5,1
444.0,25.0,32.0,0,0,1,3,2,2,1,0,5,1
208.0,13.0,55.0,0,0,1,3,0,2,0,0,5,1
594.0,69.0,72.66666666666667,0,0,1,5,2,3,0,0,5,1
340.0,87.0,77.28571428571429,0,0,1,7,2,6,0,0,5,1
933.0,81.0,78.2,0,0,1,10,2,8,0,0,5,1
20.0,1.0,0.0,1,0,1,4,2,1,0,0,5,1
307.0,27.0,76.33333333333333,0,0,1,10,2,4,0,0,5,1
145.0,32.0,63.916666666666664,0,1,1,8,2,9,0,0,5,1
524.0,147.0,76.83333333333333,0,1,0,7,0,9,0,0,5,1
352.0,65.0,78.72727272727273,0,1,1,3,2,4,0,0,5,1
649.0,141.0,88.6470588235294,0,1,1,12,1,8,0,0,5,1
1059.0,67.0,70.5,0,1,1,12,2,0,0,0,5,1
266.0,66.0,55.833333333333336,0,0,1,3,2,3,0,1,5,1
155.0,82.0,71.25,1,1,1,5,2,2,0,0,5,1
911.0,171.0,75.58333333333333,0,1,1,8,0,8,0,0,5,1
120.0,5.0,0.0,1,0,1,0,2,4,0,0,5,1
1050.0,115.0,83.5,0,1,1,3,2,1,0,0,5,1
1055.0,95.0,69.45454545454545,0,1,1,10,0,3,0,0,5,1
235.0,53.0,74.375,0,1,1,6,1,4,0,0,5,1
134.0,9.0,84.0,0,0,1,1,2,7,0,0,5,1
225.0,40.0,49.833333333333336,0,0,1,0,0,5,1,0,5,1
318.0,14.0,62.0,0,0,0,5,0,0,1,0,5,1
1631.0,170.0,79.92307692307692,0,1,0,3,2,0,0,1,5,1
13.0,8.0,0.0,0,0,1,8,2,7,0,0,5,1
16.0,44.0,71.72727272727273,0,1,0,3,0,3,0,0,5,1
285.0,91.0,56.166666666666664,1,0,1,4,0,1,1,0,5,1
163.0,61.0,74.41666666666667,0,1,1,6,0,0,1,0,5,1
395.0,27.0,79.5,1,0,0,0,2,7,0,0,5,1
88.0,63.0,77.63636363636364,0,1,1,4,0,-1,0,0,5,1
481.0,40.0,69.33333333333333,0,1,1,5,2,2,0,0,5,1
121.0,13.0,76.0,0,0,1,5,0,4,0,0,5,1
95.0,20.0,63.45454545454545,0,1,1,7,0,6,0,0,5,1
246.0,22.0,48.0,0,0,0,5,2,0,0,0,5,1
616.0,93.0,77.75,0,1,1,11,0,0,0,0,5,1
1575.0,251.0,85.85714285714286,0,1,0,8,2,9,0,0,5,1
56.0,10.0,0.0,1,0,1,11,0,3,0,0,5,1
268.0,43.0,80.36363636363636,0,1,1,6,0,8,0,0,5,1
1052.0,88.0,75.21428571428571,1,1,1,3,0,2,0,0,5,1
370.0,14.0,61.0,0,0,1,10,2,0,0,0,5,1
457.0,50.0,54.833333333333336,0,0,1,1,2,9,0,0,5,1
255.0,46.0,69.66666666666667,0,0,0,2,0,3,0,0,5,1
241.0,68.0,76.91666666666667,0,1,1,0,0,8,0,1,5,1
168.0,97.0,73.66666666666667,0,1,1,10,0,5,0,0,5,1
2313.0,186.0,85.16666666666667,0,1,0,10,2,5,1,0,5,1
550.0,99.0,76.5,0,0,1,5,0,6,0,0,5,1
310.0,60.0,77.91666666666667,1,1,1,1,2,3,0,0,5,1
267.0,42.0,62.833333333333336,0,1,1,0,2,2,0,0,5,1
24.0,4.0,0.0,0,0,0,10,2,3,0,0,5,1
994.0,76.0,75.625,1,0,1,11,0,2,0,0,5,1
256.0,161.0,64.91666666666667,0,1,0,1,0,1,0,1,5,1
235.0,6.0,0.0,0,0,1,8,0,4,1,0,5,1
287.0,83.0,79.0,0,1,1,4,0,8,0,0,5,1
328.0,24.0,88.5,0,0,1,11,1,2,1,0,5,1
0.0,0.0,0.0,1,0,0,6,0,8,1,0,5,1
896.0,34.0,58.5,0,0,1,2,2,9,1,0,5,1
0.0,0.0,0.0,0,0,1,4,2,-1,0,0,5,1
679.0,25.0,72.0,0,0,1,10,1,8,1,0,5,1
372.0,94.0,79.0,0,1,1,0,1,6,0,0,5,1
0.0,0.0,0.0,1,0,1,0,1,1,0,0,5,1
678.0,50.0,73.5,0,0,0,6,1,2,0,0,5,1
107.0,13.0,94.0,0,0,0,4,0,-1,1,0,5,1
283.0,132.0,70.5,0,1,1,3,1,3,0,0,5,1
494.0,67.0,93.9090909090909,0,1,1,12,0,0,1,0,5,1
225.0,115.0,92.75,0,1,0,8,1,9,0,0,5,1
20.0,2.0,0.0,1,0,1,3,2,1,0,0,5,1
224.0,16.0,66.0,0,0,0,6,1,2,0,0,5,1
1871.0,151.0,74.6,0,1,0,2,0,0,0,0,5,1
321.0,131.0,41.0,0,0,1,0,2,1,1,0,5,1
389.0,83.0,76.33333333333333,0,1,1,5,0,9,0,0,5,1
135.0,69.0,81.16666666666667,0,1,1,2,2,-1,1,0,5,1
623.0,56.0,94.0,0,0,0,6,1,5,1,0,5,1
214.0,67.0,65.27272727272727,0,1,0,3,2,5,0,0,5,1
0.0,0.0,0.0,1,0,1,6,1,0,1,0,5,1
18.0,1.0,0.0,1,0,0,10,2,4,0,0,5,1
550.0,141.0,65.66666666666667,0,1,1,8,0,6,0,0,5,1
845.0,111.0,84.16666666666667,0,1,0,3,0,4,0,0,5,1
494.0,71.0,65.81818181818181,0,0,1,0,1,9,0,0,5,1
546.0,24.0,36.666666666666664,1,0,1,9,0,4,0,0,5,1
656.0,34.0,70.5,0,0,1,8,1,9,0,0,5,1
999.0,159.0,58.25,0,1,0,7,0,4,0,1,5,1
214.0,12.0,46.0,0,0,1,10,2,7,0,0,5,1
0.0,0.0,0.0,1,0,1,3,1,1,1,0,5,1
542.0,108.0,56.266666666666666,0,0,1,2,1,-1,0,0,5,1
343.0,41.0,64.36363636363636,0,0,1,5,2,0,0,0,5,1
189.0,8.0,0.0,0,0,0,3,0,1,0,0,5,1
1709.0,169.0,91.58333333333333,0,1,1,7,0,4,0,0,5,1
104.0,35.0,66.25,0,1,1,1,0,9,0,0,5,1
329.0,22.0,66.25,0,0,1,10,2,4,0,0,5,1
303.0,26.0,67.33333333333333,0,0,1,4,0,3,0,0,5,1
826.0,66.0,68.66666666666667,0,0,1,10,0,2,1,1,5,1
2392.0,85.0,63.75,0,0,1,11,0,2,0,0,5,1
430.0,60.0,64.0,0,0,0,4,0,-1,1,0,5,1
13.0,2.0,0.0,0,0,1,9,2,2,0,0,5,1
219.0,8.0,86.0,0,0,0,10,2,1,1,0,5,1
359.0,26.0,66.25,0,0,1,6,2,3,0,0,5,1
825.0,121.0,61.38461538461539,0,0,1,1,2,1,0,0,5,1
23.0,6.0,0.0,0,0,1,9,2,1,0,0,5,1
38.0,3.0,64.36363636363636,0,0,1,7,2,1,0,0,5,1
32.0,7.0,0.0,1,0,1,9,2,8,0,0,5,1
0.0,4.0,10.0,0,0,1,6,1,0,1,0,5,1
534.0,21.0,87.5,0,0,1,10,0,7,0,0,5,1
457.0,76.0,70.0,0,1,1,9,0,7,0,0,5,1
479.0,146.0,92.35714285714286,0,0,1,8,0,5,1,0,5,1
403.0,96.0,79.16666666666667,0,1,1,7,2,2,0,0,5,1
189.0,32.0,50.083333333333336,0,0,1,8,2,2,0,0,5,1
67.0,31.0,74.16666666666667,0,1,1,7,0,5,0,0,5,1
9.0,1.0,0.0,1,0,0,11,2,0,0,1,5,1
1058.0,96.0,72.18181818181819,0,1,1,5,0,4,0,0,5,1
465.0,79.0,76.76923076923077,0,1,1,5,2,8,0,0,5,1
84.0,8.0,0.0,1,0,1,12,2,1,0,0,5,1
0.0,0.0,0.0,1,0,1,9,1,5,1,0,5,1
330.0,40.0,69.0,0,0,0,10,2,7,0,0,5,1
381.0,12.0,78.0,1,0,1,0,2,5,0,1,5,1
51.0,34.0,53.583333333333336,1,1,1,3,0,3,0,0,5,1
1309.0,187.0,95.19047619047619,0,1,1,6,1,8,1,0,5,1
279.0,25.0,83.0,0,0,1,4,0,-1,1,0,5,1
676.0,125.0,90.75,0,1,1,12,0,0,0,0,5,1
353.0,132.0,80.23809523809524,0,1,1,10,0,2,0,0,5,1
142.0,84.0,71.25,0,0,1,2,1,7,0,0,5,1
164.0,39.0,73.6,0,0,1,2,2,9,0,0,5,1
8.0,17.0,76.42857142857143,0,0,0,4,0,2,0,0,5,1
0.0,0.0,0.0,1,0,1,11,0,0,0,0,5,1
669.0,130.0,72.16666666666667,0,1,1,2,0,7,1,0,5,1
1023.0,155.0,86.75,0,1,1,6,0,9,1,0,5,1
80.0,14.0,0.0,0,0,1,6,2,6,0,0,5,1
308.0,34.0,72.0,0,0,1,11,0,7,0,0,5,1
299.0,40.0,76.0,0,0,1,0,0,2,0,0,5,1
2220.0,201.0,91.25,0,1,1,11,2,9,0,0,5,1
345.0,15.0,72.0,0,0,0,4,3,-1,0,0,5,1
1173.0,120.0,67.33333333333333,0,0,1,6,2,4,0,0,5,1
237.0,36.0,68.5,0,0,0,11,0,3,0,0,5,1
344.0,62.0,81.91666666666667,0,1,1,3,2,6,1,0,5,1
1792.0,70.0,82.66666666666667,1,0,0,6,2,7,1,0,5,1
603.0,130.0,89.57142857142857,0,1,1,4,2,-1,0,0,5,1
0.0,0.0,53.0,0,0,1,5,0,2,1,1,5,1
372.0,83.0,79.16666666666667,0,1,1,0,2,2,0,0,5,1
577.0,115.0,64.83333333333333,0,1,1,3,0,4,0,0,5,1
633.0,131.0,79.0,0,1,1,11,0,6,0,0,5,1
282.0,11.0,0.0,1,0,1,8,0,7,0,0,5,1
177.0,88.0,77.16666666666667,0,1,1,7,2,3,0,1,5,1
504.0,115.0,73.5,0,1,1,12,0,0,0,0,5,1
178.0,21.0,66.66666666666667,0,0,0,3,0,2,0,0,5,1
793.0,102.0,54.333333333333336,1,1,1,1,0,9,0,0,5,1
431.0,110.0,79.08333333333333,0,1,1,12,0,5,0,0,5,1
119.0,25.0,57.5,0,0,1,1,0,8,0,0,5,1
0.0,0.0,0.0,1,0,1,6,0,0,0,0,5,1
102.0,2.0,0.0,0,0,0,0,0,6,0,1,5,1
2388.0,220.0,75.52380952380952,0,1,1,3,0,3,0,0,5,1
0.0,0.0,0.0,1,0,1,6,2,6,0,0,5,1
38.0,7.0,0.0,1,0,1,5,2,0,0,1,5,1
10.0,25.0,76.54545454545455,0,1,1,1,0,2,0,0,5,1
918.0,45.0,65.33333333333333,0,0,1,10,0,1,0,0,5,1
819.0,33.0,66.0,0,0,1,2,2,1,0,0,5,1
453.0,69.0,69.4,0,0,1,10,0,5,0,0,5,1
36.0,4.0,56.0,0,0,1,3,0,0,0,0,5,1
47.0,12.0,79.0,0,0,1,4,0,0,0,0,5,1
883.0,78.0,62.8,0,0,0,6,2,5,0,0,5,1
1305.0,181.0,69.16666666666667,0,1,1,0,2,5,0,1,5,1
555.0,142.0,83.83333333333333,0,1,1,1,0,3,0,0,5,1
0.0,0.0,0.0,1,0,0,11,0,6,0,0,5,1
422.0,92.0,68.08333333333333,0,1,1,2,2,2,0,0,5,1
56.0,35.0,54.666666666666664,0,1,1,8,0,5,0,0,5,1
60.0,18.0,63.25,0,0,1,9,1,7,0,0,5,1
549.0,91.0,91.9,0,0,0,7,0,2,0,0,5,1
110.0,18.0,77.0,1,0,1,8,2,8,0,0,5,1
236.0,16.0,52.0,0,0,1,3,0,2,1,0,5,1
2223.0,179.0,87.16666666666667,0,1,1,0,2,3,1,0,5,1
831.0,231.0,83.75,0,1,1,6,2,3,0,0,5,1
500.0,57.0,75.0,0,0,0,9,2,3,0,0,5,1
497.0,76.0,75.16666666666667,0,1,1,8,0,9,0,0,5,1
89.0,61.0,76.27272727272727,0,1,1,11,3,3,0,0,5,1
1577.0,168.0,89.58333333333333,0,1,1,8,1,9,1,0,5,1
3007.0,142.0,73.16666666666667,1,0,1,7,0,3,0,1,5,1
417.0,150.0,77.16666666666667,0,1,1,11,0,6,0,0,5,1
208.0,9.0,0.0,1,0,1,7,2,3,0,1,5,1
135.0,60.0,65.5,0,0,1,11,2,6,0,1,5,1
801.0,105.0,72.3,0,0,1,5,2,1,0,0,5,1
640.0,86.0,70.91666666666667,0,1,1,9,2,3,0,0,5,1
0.0,0.0,0.0,1,0,1,3,1,7,0,0,5,1
379.0,127.0,89.66666666666667,0,1,1,1,2,5,0,0,5,1
1393.0,148.0,81.4,0,0,1,12,2,5,1,0,5,1
784.0,59.0,72.0,0,0,1,9,2,4,1,1,5,1
0.0,0.0,0.0,1,0,1,0,0,9,0,0,5,1
19.0,2.0,0.0,0,0,1,12,2,2,0,1,5,1
0.0,0.0,0.0,1,0,1,11,1,3,1,0,5,1
178.0,43.0,80.83333333333333,1,1,1,1,0,5,0,0,5,1
543.0,38.0,69.0,0,0,1,0,2,9,0,1,5,1
257.0,48.0,71.57142857142857,0,0,1,5,2,5,0,0,5,1
462.0,53.0,53.666666666666664,0,0,1,3,2,4,0,0,5,1
173.0,8.0,0.0,1,0,0,0,2,3,0,0,5,1
36.0,4.0,88.0,0,0,1,6,0,7,0,1,5,1
1894.0,123.0,91.75,0,1,0,8,0,8,1,0,5,1
1339.0,95.0,76.44444444444444,0,0,0,8,2,5,0,0,5,1
35.0,8.0,67.0,0,0,1,8,0,7,0,0,5,1
271.0,68.0,54.166666666666664,0,1,1,8,3,5,0,0,5,1
547.0,130.0,83.66666666666667,0,1,1,8,2,9,1,0,5,1
125.0,3.0,0.0,1,0,0,12,1,4,1,0,5,1
4.0,2.0,92.0,0,0,1,6,1,0,1,0,5,1
343.0,33.0,66.0,0,0,1,4,0,0,0,0,5,1
640.0,31.0,90.0,0,0,0,8,2,5,0,1,5,1
419.0,97.0,63.916666666666664,0,1,1,0,0,9,0,0,5,1
161.0,49.0,76.08333333333333,0,1,1,10,0,8,0,0,5,1
1336.0,148.0,81.91666666666667,0,1,0,10,2,4,0,0,5,1
638.0,118.0,77.16666666666667,0,1,1,5,2,0,1,0,5,1
8.0,2.0,0.0,0,0,1,3,2,0,0,0,5,1
886.0,111.0,77.41666666666667,0,1,1,0,0,4,0,1,5,1
153.0,75.0,67.5,1,1,1,11,2,6,0,0,5,1
342.0,62.0,68.33333333333333,1,1,1,11,0,9,0,0,5,1
953.0,93.0,78.66666666666667,0,0,1,8,2,5,0,0,5,1
10.0,29.0,73.0,0,0,1,8,0,8,0,0,5,1
223.0,12.0,78.0,0,0,1,2,0,8,0,1,5,1
643.0,138.0,87.5,0,1,1,3,0,7,1,0,5,1
0.0,0.0,0.0,1,0,1,8,2,9,0,0,5,1
294.0,81.0,84.83333333333333,0,1,1,1,0,8,1,0,5,1
166.0,15.0,72.0,1,0,1,0,2,4,1,0,5,1
366.0,102.0,89.75,0,1,1,7,2,9,1,0,5,1
2138.0,196.0,77.41666666666667,0,1,0,11,2,2,0,0,5,1
1008.0,182.0,70.75,0,1,1,6,0,5,0,0,5,1
871.0,33.0,85.5,0,0,1,4,2,-1,0,0,5,1
108.0,48.0,78.08333333333333,0,1,0,5,0,6,0,0,5,1
2.0,1.0,0.0,1,0,1,9,0,2,0,0,5,1
880.0,48.0,73.66666666666667,0,0,0,10,1,3,1,0,5,1
0.0,0.0,0.0,1,0,1,1,0,6,0,0,5,1
1221.0,67.0,68.0,0,0,1,6,1,3,1,1,5,1
33.0,22.0,67.55555555555556,0,0,1,0,1,7,0,0,5,1
1148.0,68.0,80.8,0,0,1,4,0,1,0,0,5,1
845.0,101.0,66.66666666666667,0,1,1,10,2,7,1,0,5,1
391.0,12.0,0.0,1,0,0,3,2,1,0,0,5,1
188.0,9.0,0.0,1,0,1,4,0,7,0,0,5,1
734.0,42.0,81.33333333333333,0,0,1,8,2,4,0,0,5,1
